2022-06-19 23:16:08+00:00,1538661942763692033,b'RT @888Velvet: What is the best risk/reward investment at these levels @PeterSchiff? \n\n#Gold or #bitcoin? https://t.co/RDUgUKbT3e',DimensionX1980
2022-06-19 23:16:08+00:00,1538661940280676352,b'Natural Gas Approaching Major Zone | Gold | Crude Oil | Technical Analysis\nhttps://t.co/2ELurV7iD8 #natgas #Gold #crudeoil',MarkersMoney
2022-06-19 23:15:50+00:00,1538661865236176896,"b'RT @BTCTN: A spokesperson from Uganda\xe2\x80\x99s Ministry of Energy and Mineral Development said there\xe2\x80\x99s an estimated 320,158 tonnes of refined #gol\xe2\x80\xa6'",marciasgreen
2022-06-19 23:14:33+00:00,1538661542769704965,"b""\xe2\x9c\x85 Aircore #drilling has begun at $GSM's Four Mile Well #Gold project \n\xe2\x9c\x85 1200m program to test multiple gold targets\xe2\x80\xa6 https://t.co/OVssCRspnO""",MiningState
2022-06-19 23:13:57+00:00,1538661391661416449,b'KitcoGoldQuotes: https://t.co/OXfmGXVqcO 19:00 EDT\n\n#GOLD: 1838.90 / 1839.90 | -0.90 | -0.05%\n#SILVER: 21.61 / 21.7\xe2\x80\xa6 https://t.co/a1uyMyv1wg',KyCandJ
2022-06-19 23:13:27+00:00,1538661267216506880,"b'RT @PeterSchiff: In Dec. of 2017 #Bitcoin hit a high of just below $20K. Bitcoin has been dead ""money"" for the past 4 1/2 years, as its cur\xe2\x80\xa6'",marciasgreen
2022-06-19 23:12:02+00:00,1538660908045676544,"b'Live #goldprice for spot #Gold trading $1842.3 USD, lower by $1.2 or 0.07% on the day - https://t.co/tORWt3qjxj'",ausecure
2022-06-19 23:11:50+00:00,1538660859995643905,b'RT @GoldTelegraph_: JANET YELLEN SAYS ELEVATED UNITED STATES INFLATION LOCKED IN FOR THE REST OF 2022\n\n1. \xe2\x80\x9cNo financial crisis in our lifet\xe2\x80\xa6',AmexemSports
2022-06-19 23:09:39+00:00,1538660310944464896,b'A handfull of gold\n.\n.#handbridge #hands #gold #bridge #banahills #arch #architecture #art #sunworld #resort\xe2\x80\xa6 https://t.co/oOnI7967kH',askdrz
2022-06-19 23:08:43+00:00,1538660074465402885,b'Check out 1997 ProMint #MLB 22 Karat #Gold Cards (10) w/ COA for each card!\n#baseballcards #sportscards\xe2\x80\xa6 https://t.co/qkTlWE6BRS',O8R13N11
2022-06-19 23:08:39+00:00,1538660057700651008,"b'RT @DocumentingBTC: After Satoshi Nakamoto posted this 12 years ago today,\n\n35,700 tons of #gold have been found, $13 trillion #dollars hav\xe2\x80\xa6'",DYuniarta
2022-06-19 23:08:00+00:00,1538659896035508224,"b'#GOLD, the price for Gold is expected to rise after we have been In a bearish (WXY) correction, wich showed a well\xe2\x80\xa6 https://t.co/9CyD6rGOJD'",forexcalculato
2022-06-19 23:05:13+00:00,1538659194785607680,"b""RT @AilsaForshaw: Well here's my favorite Gold Strappy High Heel Shoes! \nSo Pretty!\nFun to look at #lol! \n#Niacin Flush heats up your syste\xe2\x80\xa6""",AilsaForshaw
2022-06-19 23:02:29+00:00,1538658508048048130,b'RT @888Velvet: What is the best risk/reward investment at these levels @PeterSchiff? \n\n#Gold or #bitcoin? https://t.co/RDUgUKbT3e',Club_664
2022-06-19 23:00:17+00:00,1538657953556975616,b'JP Morgan Chase: Tight supplies and low inventories could send commodities soaring this year.\xe2\x80\xa6 https://t.co/ZnwY5YkTMO',pmi_ky
